[2017-09-22 17:01:23.577] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:02:05.245] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:03:41.513] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:04:40.915] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:16:31.134] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:20:17.623] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:55:49.848] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:56:30.805] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:56:51.999] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:57:47.042] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-23 14:55:18.688] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-23 14:55:20.486] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.397] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 18:22:05',10);
[2017-09-23 14:55:39.398] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:41:18',10);
[2017-09-23 14:55:39.399] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:40:14',10);
[2017-09-23 14:55:39.400] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:39:18',10);
[2017-09-23 14:55:39.410] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:38:50',6);
[2017-09-23 14:55:39.411] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:37:05',10);
[2017-09-23 14:55:39.413] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:36:40',10);
[2017-09-23 14:55:39.414] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:33:51',8);
[2017-09-23 14:55:39.414] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.415] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.415] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.416] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.416] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.417] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.417] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.418] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.418] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.419] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.419] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.420] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.420] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.421] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.421] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.422] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.422] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.423] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.423] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.424] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.425] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:33:28',6);
[2017-09-23 14:55:39.426] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:31:27',8);
[2017-09-23 14:55:39.429] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:31:11',6);
[2017-09-23 14:55:39.431] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:30:47',10);
[2017-09-23 14:55:39.432] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:30:35',4);
[2017-09-23 14:55:39.433] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:24:15',2);
[2017-09-23 14:55:39.434] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:20:25',10);
[2017-09-23 14:55:39.435] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:17:27',10);
[2017-09-23 14:55:39.436] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:14:04',8);
[2017-09-23 14:55:39.437] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:12:24',8);
[2017-09-23 14:55:39.438] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:10:55',10);
[2017-09-23 14:55:39.439] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:03:16',8);
[2017-09-23 14:55:39.440] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 17:02:41',10);
[2017-09-23 14:55:39.441] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:20:47',6);
[2017-09-23 14:55:39.441] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.443] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.444] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.444] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.445] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.445] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.445] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.446] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.447] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.448] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.449] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.450] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.451] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.451] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.452] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.452] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.453] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.454] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.455] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.456] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:39.458] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:19:05',6);
[2017-09-23 14:55:39.461] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:17:31',10);
[2017-09-23 14:55:39.464] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:16:03',6);
[2017-09-23 14:55:39.466] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:15:37',8);
[2017-09-23 14:55:39.468] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:15:02',8);
[2017-09-23 14:55:39.470] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:10:01',8);
[2017-09-23 14:55:39.472] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:09:50',10);
[2017-09-23 14:55:39.473] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:08:07',10);
[2017-09-23 14:55:39.475] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:06:13',8);
[2017-09-23 14:55:39.490] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.490] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.490] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.490] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.491] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.491] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.491] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.491] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.491] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.491] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.492] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.492] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.492] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.492] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.492] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.493] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.493] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.493] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.493] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.493] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.494] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:04:08',10);
[2017-09-23 14:55:39.495] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:00:54',4);
[2017-09-23 14:55:39.496] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 16:00:01',6);
[2017-09-23 14:55:39.497] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:58:29',10);
[2017-09-23 14:55:39.498] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:57:14',10);
[2017-09-23 14:55:39.499] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:56:29',6);
[2017-09-23 14:55:39.501] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:54:50',8);
[2017-09-23 14:55:39.502] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:54:23',10);
[2017-09-23 14:55:39.503] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:53:59',10);
[2017-09-23 14:55:39.504] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-06 15:49:00',4);
[2017-09-23 14:55:39.535] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.535] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.536] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.536] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.536] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.536] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.537] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.537] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.537] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.537] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.537] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.538] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.538] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.538] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.538] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.538] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.539] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.539] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.539] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.540] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.562] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.562] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.562] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.563] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.563] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.563] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.563] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.564] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.564] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.564] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.564] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.565] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.565] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.565] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.565] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.565] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.565] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.566] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.566] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.566] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.588] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.589] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.589] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:39.589] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
